movie_rank,movie_title,year,director,synopsis,critic_id,star_rating,review_text,review_char_len,review_word_len
186,A Special Day,1977,Ettore Scola,"The film is set during the late 1930s: the occasion is the first meeting between Mussolini and Hitler. Left alone in her tenement home when her fascist husband runs off to attend the historic event, Antonietta strikes up a friendship with her neighbor Gabriele. As the day segues into night, Antonietta and Gabriele develop a very special relationship that will radically alter both of their outlooks on life.",7,5.0,Watching A Special Day today makes today a special day,54,10
186,A Special Day,1977,Ettore Scola,"The film is set during the late 1930s: the occasion is the first meeting between Mussolini and Hitler. Left alone in her tenement home when her fascist husband runs off to attend the historic event, Antonietta strikes up a friendship with her neighbor Gabriele. As the day segues into night, Antonietta and Gabriele develop a very special relationship that will radically alter both of their outlooks on life.",8,4.0,a special gay,13,3
186,A Special Day,1977,Ettore Scola,"The film is set during the late 1930s: the occasion is the first meeting between Mussolini and Hitler. Left alone in her tenement home when her fascist husband runs off to attend the historic event, Antonietta strikes up a friendship with her neighbor Gabriele. As the day segues into night, Antonietta and Gabriele develop a very special relationship that will radically alter both of their outlooks on life.",9,4.5,two lost souls suffocating together,35,5
186,A Special Day,1977,Ettore Scola,"The film is set during the late 1930s: the occasion is the first meeting between Mussolini and Hitler. Left alone in her tenement home when her fascist husband runs off to attend the historic event, Antonietta strikes up a friendship with her neighbor Gabriele. As the day segues into night, Antonietta and Gabriele develop a very special relationship that will radically alter both of their outlooks on life.",10,5.0,i want Sophia Loren and Marcello Mastroianni to be my parents,61,11
186,A Special Day,1977,Ettore Scola,"The film is set during the late 1930s: the occasion is the first meeting between Mussolini and Hitler. Left alone in her tenement home when her fascist husband runs off to attend the historic event, Antonietta strikes up a friendship with her neighbor Gabriele. As the day segues into night, Antonietta and Gabriele develop a very special relationship that will radically alter both of their outlooks on life.",11,4.0,"i NEED to see this in the theater and be inside this soundscape....like...oh my god...ettore scola is doing SO much with that radio broadcast and the bird sounds to create this oppressive yet empty atmosphere, it's incredible. also apparently this is my first sophia loren film??? that's so fucked up of me?? what an oversight??? regardless she and marcello are both SO good, perhaps my favorite of marcello's dramatic performances. ugh anyway what a stunning chamber piece, i cannot wait to return to this.",507,90
186,A Special Day,1977,Ettore Scola,"The film is set during the late 1930s: the occasion is the first meeting between Mussolini and Hitler. Left alone in her tenement home when her fascist husband runs off to attend the historic event, Antonietta strikes up a friendship with her neighbor Gabriele. As the day segues into night, Antonietta and Gabriele develop a very special relationship that will radically alter both of their outlooks on life.",12,5.0,"tonight I'm thinking about the quote : ,,with every good movie I see, I feel reborn"" and with this film it was the case. not trying to be dramatic but I would die for marcello mastroianni and sophia loren",204,39
186,A Special Day,1977,Ettore Scola,"The film is set during the late 1930s: the occasion is the first meeting between Mussolini and Hitler. Left alone in her tenement home when her fascist husband runs off to attend the historic event, Antonietta strikes up a friendship with her neighbor Gabriele. As the day segues into night, Antonietta and Gabriele develop a very special relationship that will radically alter both of their outlooks on life.",13,4.0,"A shoulder shared is weight lifted. Despite the different lives we lead and the incompatible views we carry, loneliness, strangely enough, brought us closer. Surrounded by so many, yet so alone. Perhaps it's mere chance or maybe the path was craved long ago, all I can say with certainty is that you saved me, this fateful, dark day. Maybe a day is all our friendship will get in this life, but maybe that's all it needed.",422,78
186,A Special Day,1977,Ettore Scola,"The film is set during the late 1930s: the occasion is the first meeting between Mussolini and Hitler. Left alone in her tenement home when her fascist husband runs off to attend the historic event, Antonietta strikes up a friendship with her neighbor Gabriele. As the day segues into night, Antonietta and Gabriele develop a very special relationship that will radically alter both of their outlooks on life.",14,5.0,listen I know he's dead but does marcello mastroianni know i would die for him and this movie,93,19
186,A Special Day,1977,Ettore Scola,"The film is set during the late 1930s: the occasion is the first meeting between Mussolini and Hitler. Left alone in her tenement home when her fascist husband runs off to attend the historic event, Antonietta strikes up a friendship with her neighbor Gabriele. As the day segues into night, Antonietta and Gabriele develop a very special relationship that will radically alter both of their outlooks on life.",15,4.5,"""We always end up conforming to what others think, even when they're wrong.""",76,14
186,A Special Day,1977,Ettore Scola,"The film is set during the late 1930s: the occasion is the first meeting between Mussolini and Hitler. Left alone in her tenement home when her fascist husband runs off to attend the historic event, Antonietta strikes up a friendship with her neighbor Gabriele. As the day segues into night, Antonietta and Gabriele develop a very special relationship that will radically alter both of their outlooks on life.",16,5.0,"“We always end up conforming to what others think, even when they're wrong.”",76,14
186,A Special Day,1977,Ettore Scola,"The film is set during the late 1930s: the occasion is the first meeting between Mussolini and Hitler. Left alone in her tenement home when her fascist husband runs off to attend the historic event, Antonietta strikes up a friendship with her neighbor Gabriele. As the day segues into night, Antonietta and Gabriele develop a very special relationship that will radically alter both of their outlooks on life.",17,4.0,"Quite remarkable how such a simple film can cover so many themes/human emotions. A chance encounter between a tired housewife and unemployed former radio-announcer. Prolonged conversations. Two opposing political ideologies. A historic meeting between Hitler and Mussolini at the forefront of a fascist parade going on outside. Two incredible actors: Loren and Mastroianni. All you need to direct a beautiful story.  (For some reason Amazon prime only has the English dubbed version, which was annoying but I got over it. I think the original Italian version would be even better)",580,92
186,A Special Day,1977,Ettore Scola,"The film is set during the late 1930s: the occasion is the first meeting between Mussolini and Hitler. Left alone in her tenement home when her fascist husband runs off to attend the historic event, Antonietta strikes up a friendship with her neighbor Gabriele. As the day segues into night, Antonietta and Gabriele develop a very special relationship that will radically alter both of their outlooks on life.",18,4.5,"a deceptively simple humanist drama that threatens to crumble under the weight of sadness and tragedy that it carries. Marcello Mastroianni absolutely soars, giving his finest performance, and Sophia Loren matches him moment for moment. a truly transcendent, and tragic, work of film. one I'll be thinking about for years to come.",330,53
